324,741,754,2,4,4,1,1,1,1,0,0,-2
315,679,782,2,4,4,1,1,1,1,0,0,-2
333,741,810,2,4,4,1,1,1,1,0,0,-2
323,778,764,2,4,4,1,1,1,1,0,0,-2
326,746,764,2,4,4,1,1,1,1,0,0,-2
323,662,767,2,4,4,1,1,1,1,0,0,-2
318,679,770,2,4,4,1,1,1,1,0,0,-2
302,666,793,2,4,4,1,1,1,1,0,0,-2
318,645,778,2,4,4,1,1,1,1,0,0,-2
321,745,805,2,4,4,1,1,1,1,0,0,-2
304,796,781,2,4,4,1,1,1,1,0,0,-2
328,796,767,2,4,4,1,1,1,1,0,0,-3
332,723,758,2,4,4,1,1,1,1,0,0,-3
318,609,735,2,4,4,1,1,1,1,0,0,-2
310,637,773,2,4,4,1,1,1,1,0,0,-2
315,726,724,2,4,4,1,1,1,1,0,0,-2
312,698,750,2,4,4,1,1,1,1,0,0,-2
313,710,785,2,4,4,1,1,1,1,0,0,-2
317,766,767,2,4,4,1,1,1,1,0,0,-2
313,737,754,2,4,4,1,1,1,1,0,0,-2
306,778,761,2,4,4,1,1,1,1,0,0,-2
296,721,756,2,4,4,1,1,1,1,0,0,-2
303,735,740,2,4,4,1,1,1,1,0,0,-2
303,745,738,2,4,4,1,1,1,1,0,0,-2
312,768,733,2,4,4,1,1,1,1,0,0,-2
303,792,745,2,4,4,1,1,1,1,0,0,-2
310,760,780,2,4,4,1,1,1,1,0,0,-2
299,739,730,2,4,4,1,1,1,1,0,0,-2
302,784,712,2,4,4,1,1,1,1,0,0,-2
293,744,711,2,4,4,1,1,1,1,0,0,-2
304,711,741,2,4,4,1,1,1,1,0,0,-2
299,806,803,2,4,4,1,1,1,1,0,0,-2
286,754,735,2,4,4,1,1,1,1,0,0,-2
305,734,727,2,4,4,1,1,1,1,0,0,-2
288,839,747,2,4,4,1,1,1,1,0,0,-2
307,933,769,2,4,4,1,1,1,1,0,0,-2
301,836,773,2,4,4,1,1,1,1,0,0,-3
290,825,791,2,5,4,1,1,1,1,0,0,-3
287,787,725,2,5,4,1,1,1,1,0,0,-3
281,675,756,2,5,4,1,1,1,1,0,0,-3
278,799,758,2,5,4,1,1,1,1,0,0,-3
288,764,756,2,5,4,1,1,1,1,0,0,-3
287,916,700,2,5,4,1,1,1,1,0,0,-3
278,838,742,2,5,4,1,1,1,1,0,0,-4
286,862,711,2,5,4,1,1,1,1,0,0,-4
299,730,758,2,5,4,1,1,1,1,0,0,-4
284,951,740,2,5,4,1,1,1,1,0,0,-4
290,699,737,2,5,4,1,2,1,1,0,0,-4
280,778,702,2,5,4,1,2,1,1,0,0,-4
276,755,762,2,6,4,1,2,1,1,0,0,-4
294,813,696,2,4,4,1,2,1,1,0,0,-4
273,770,745,2,4,4,1,3,1,1,0,0,-4
293,989,733,2,4,4,1,3,1,1,0,0,-4
285,938,738,2,4,4,1,2,1,1,0,0,-4
275,786,737,2,4,4,1,2,1,1,0,0,-4
281,788,746,2,6,4,1,2,1,1,0,0,-4
265,963,740,2,5,4,1,2,1,1,1,0,-4
281,847,752,2,5,4,1,2,1,1,1,0,-4
279,711,746,2,5,4,1,2,1,1,1,0,-4
270,981,711,2,4,4,1,2,1,1,1,0,-4
276,991,737,2,4,4,1,2,1,1,1,0,-4
279,894,740,2,4,4,1,2,1,1,1,0,-4
259,941,742,2,6,4,1,2,1,1,1,0,-4
273,890,734,2,6,4,1,2,1,1,1,0,-4
268,782,731,2,6,4,1,2,1,1,1,0,-4
279,821,726,2,5,4,1,2,1,1,1,0,-4
270,961,689,2,5,4,1,2,1,1,1,0,-4
276,991,737,2,5,4,1,2,1,1,1,0,-4
273,863,691,2,5,4,1,2,1,1,1,0,-4
255,992,718,2,6,4,1,2,1,1,1,0,-4
252,850,737,2,6,4,1,2,1,1,1,0,-4
261,783,700,2,6,4,1,2,1,1,1,0,-4
272,890,769,2,5,4,1,2,1,1,1,0,-4
267,894,730,2,5,4,1,2,1,1,1,0,-4
272,826,702,2,5,4,1,2,1,1,1,0,-4
268,1025,709,2,5,4,1,2,1,1,1,0,-4
281,1039,713,2,5,4,1,2,1,1,1,0,-4
263,963,711,2,5,4,1,2,1,1,1,0,-4
267,832,726,2,6,4,1,2,1,1,1,0,-4
267,983,718,2,6,4,1,2,1,1,1,0,-4
247,934,753,2,6,4,1,2,1,1,1,0,-3
236,900,730,2,6,4,1,2,1,1,1,0,-3
251,1004,711,2,5,4,1,2,1,1,1,0,-3
256,814,730,2,5,4,1,2,1,1,1,0,-3
272,781,710,2,5,4,1,2,1,1,1,0,-3
262,1024,728,2,5,4,1,2,1,1,1,0,-3
250,876,713,2,5,4,1,2,1,1,1,0,-3
258,822,692,2,5,4,1,2,1,1,1,0,-3
256,1001,694,2,6,4,1,2,1,1,1,0,-3
264,931,714,2,6,4,1,2,1,1,1,0,-3
254,1072,719,2,6,4,1,2,1,1,1,0,-3
236,893,705,2,6,4,1,2,1,1,1,0,-3
245,1029,710,2,6,4,1,2,1,1,1,0,-3
261,980,734,2,6,4,1,2,1,1,1,0,-3
254,929,701,2,6,4,1,2,1,1,1,0,-3
254,1108,696,2,6,4,1,2,1,1,1,0,-3
247,958,733,2,6,4,1,2,1,1,1,0,-3
241,1050,692,2,6,4,1,2,1,1,1,0,-3
252,1102,765,2,6,4,1,2,1,1,1,0,-3
246,1033,709,2,6,4,1,2,1,1,1,0,-3
242,915,742,2,6,4,1,2,1,1,1,0,-3
241,909,712,2,5,4,1,2,1,1,1,0,-3
259,913,742,2,5,4,1,2,1,1,1,0,-3
259,863,718,2,5,4,1,2,1,1,1,0,-3
242,1032,704,2,5,4,1,2,1,1,1,0,-3
248,977,727,2,5,4,1,2,1,1,1,0,-3
221,938,695,2,5,4,1,2,1,1,1,0,-3
259,934,735,2,6,4,1,2,1,1,1,0,-3
236,885,735,2,5,4,1,2,1,1,1,0,-3
261,920,711,2,5,4,1,2,1,1,1,0,-3
224,1027,754,2,5,4,1,2,1,1,1,0,-3
234,986,710,2,5,4,1,2,1,1,1,0,-3
246,993,728,2,5,4,1,2,1,1,1,0,-3
244,992,730,2,6,4,1,2,1,1,1,0,-3
256,1215,758,2,6,4,1,2,1,1,1,0,-3
227,1081,724,2,6,4,1,2,1,1,1,0,-3
245,1094,700,2,6,4,1,2,1,1,1,0,-3
221,1194,761,2,7,4,1,2,1,1,1,0,-3
247,1094,680,2,7,4,1,2,1,1,1,0,-3
214,1058,733,2,7,4,1,2,1,1,1,0,-3
253,936,747,2,6,4,1,2,1,1,1,0,-3
213,1075,708,2,6,4,1,2,1,1,1,0,-3
230,992,726,2,6,4,1,2,1,1,1,0,-3
251,1229,699,2,6,4,1,2,1,1,1,0,-3
243,1042,708,2,6,4,1,2,1,1,1,0,-3
228,1251,714,2,6,4,1,2,1,1,1,0,-3
234,1186,721,2,7,4,1,2,1,1,1,0,-3
231,1058,746,2,7,4,1,2,1,1,1,0,-3
206,1090,701,2,7,4,1,2,1,1,1,0,-3
249,1108,737,2,6,4,1,2,1,1,1,0,-2
224,1189,698,2,6,4,1,2,1,1,1,0,-2
240,1005,710,2,6,4,1,2,1,1,1,0,-2
234,1099,726,2,6,4,1,2,1,1,1,0,-2
224,1155,721,2,6,4,1,2,1,1,1,0,-2
194,1164,716,2,6,4,1,2,1,1,1,0,-2
261,1065,757,2,6,4,1,2,1,1,1,0,-2
216,1231,703,2,6,4,1,2,1,1,1,0,-2
249,1270,745,2,6,4,1,2,1,1,1,0,-2
228,1247,735,2,6,4,1,2,1,1,1,0,-2
229,1212,722,2,7,4,1,2,1,1,1,0,-2
238,1090,678,2,7,4,1,2,1,1,1,0,-2
227,1069,739,2,7,4,1,2,1,1,1,0,-2
211,1252,773,2,6,4,1,2,1,1,1,0,-2
219,1177,744,2,6,4,1,2,1,1,1,0,-2
229,1080,708,2,6,4,1,2,1,1,1,0,-2
202,1236,707,2,7,4,1,2,1,1,1,0,-2
212,1142,701,2,7,4,1,2,1,1,1,0,-2
200,1323,732,2,7,4,1,2,1,1,1,0,-2
249,1145,693,2,7,4,1,2,1,1,1,0,-2
247,1034,707,2,7,4,1,2,1,1,1,0,-2
226,1298,719,2,8,4,1,2,1,1,1,0,-2
230,1080,804,2,8,4,1,2,1,1,1,0,-2
218,1203,763,2,7,4,1,2,1,1,1,0,-2
236,1120,689,2,7,4,1,2,1,1,1,0,-2
238,1300,699,2,6,4,1,2,1,1,1,0,-2
197,1158,743,2,6,4,1,3,1,1,1,0,-2
220,1152,705,2,6,4,1,3,1,1,1,0,-2
210,1291,718,2,7,4,1,3,1,1,1,0,-2
220,1232,695,2,7,4,1,3,1,1,1,0,-2
201,1377,738,2,7,4,1,3,1,1,1,0,-2
196,1172,773,2,7,4,1,3,1,1,1,0,-2
179,1134,720,2,7,4,1,3,1,1,1,0,-2
224,1328,732,2,8,4,1,3,1,1,1,0,-2
246,1385,671,2,8,4,1,3,1,1,1,0,-2
187,1281,789,2,8,4,1,3,1,1,2,0,-2
220,1338,720,2,8,4,1,3,1,1,2,0,-2
224,1267,781,2,8,4,1,3,1,1,2,0,-2
250,1286,758,2,8,4,1,3,1,0,2,0,-2
226,1310,685,2,7,4,1,3,1,0,2,0,-2
232,1226,702,2,7,4,1,3,1,0,2,0,-2
245,1281,792,2,7,4,1,3,1,0,2,0,-1
212,1271,707,2,7,4,1,3,1,0,2,0,-1
208,1267,732,2,7,4,1,3,1,0,2,0,-1
214,1265,752,2,7,4,1,3,1,0,2,0,-1
197,1348,790,2,7,4,1,3,1,0,2,0,-1
225,1361,745,2,7,4,1,3,1,0,2,0,-1
244,1301,775,2,7,4,1,3,1,0,2,0,-1
227,1314,754,2,7,4,1,3,1,0,2,0,-1
222,1182,713,2,7,4,1,3,1,0,2,0,-1
220,1322,708,2,7,4,1,3,1,0,2,0, 0
169,1410,773,2,7,4,1,3,1,0,2,0, 0
250,1432,775,2,7,4,1,3,1,0,2,0, 0
198,1461,813,2,7,4,1,3,1,0,2,0, 0
228,1420,802,2,8,4,1,3,1,0,2,0, 0
216,1291,741,2,8,4,1,3,1,0,2,0, 0
216,1324,741,2,8,4,1,3,1,0,2,0, 0
210,1417,704,2,8,4,1,3,1,0,2,0, 0
241,1178,808,2,8,4,1,3,1,0,2,0, 0
232,1383,764,2,8,4,1,3,1,0,2,0, 0
195,1484,825,2,8,4,1,3,1,0,2,0, 0
222,1455,702,2,8,4,1,3,1,0,2,0, 0
216,1477,774,2,8,4,1,3,1,0,2,0, 0
227,1492,773,2,8,4,1,3,1,0,2,0, 0
190,1380,725,2,8,4,1,3,1,0,2,0, 0
206,1321,784,2,8,4,1,3,1,0,2,0, 0
232,1444,734,2,8,4,1,3,1,0,2,0, 0
230,1433,787,2,8,4,1,3,1,0,2,0, 0
224,1430,789,2,8,4,1,3,1,0,2,0, 0
238,1469,786,2,8,4,1,3,1,0,2,0, 1
216,1415,723,2,8,4,1,3,1,0,2,0, 1
206,1411,755,2,8,4,1,3,1,0,2,0, 1
240,1305,768,2,8,4,1,3,1,0,2,0, 1
222,1455,749,2,8,4,1,3,1,0,2,0, 1
242,1451,806,2,8,4,1,3,1,0,2,0, 1
185,1295,794,2,8,4,1,3,1,0,2,0, 1
232,1402,809,2,8,4,1,3,1,0,2,0, 1
252,1301,835,2,8,4,1,3,1,0,2,0, 1
214,1309,762,2,8,4,1,3,1,0,2,0, 1
223,1380,739,2,7,4,1,3,1,0,2,0, 2
154,1263,703,2,7,4,1,3,1,0,2,0, 2
191,1347,730,2,7,4,1,3,1,0,2,0, 2
155,1446,799,2,7,4,1,3,1,0,2,0, 2
210,1396,736,1,7,4,1,3,1,0,2,0, 2
204,1514,684,1,7,4,1,3,1,0,2,0, 2
236,1505,764,1,8,4,1,3,1,0,2,0, 2
164,1357,706,1,8,4,1,3,1,0,2,0, 2
239,1553,812,1,8,4,1,3,1,0,2,0, 2
188,1389,869,1,8,4,1,3,1,0,2,0, 2
168,1429,711,1,8,4,1,3,1,0,2,0, 2
181,1533,726,1,9,4,1,3,1,0,2,0, 2
215,1322,791,1,9,4,1,3,1,0,2,0, 2
227,1375,751,1,9,4,1,3,1,0,2,0, 3
208,1552,883,1,8,4,1,3,1,0,2,0, 3
168,1327,796,1,8,4,1,3,1,0,2,0, 3
207,1644,743,1,8,4,1,3,1,0,2,0, 3
222,1450,883,1,9,5,1,3,1,0,2,0, 3
208,1338,803,1,9,5,1,3,1,0,2,0, 3
192,1363,778,1,8,5,1,3,2,0,2,0, 3
181,1613,744,1,8,5,1,3,2,0,2,0, 3
190,1407,769,1,8,4,1,3,2,0,2,0, 3
255,1397,845,1,8,4,1,3,3,0,2,0, 3
182,1565,739,1,8,4,1,3,3,0,2,0, 3
225,1417,810,1,8,4,1,3,2,0,2,0, 3
224,1618,726,1,8,5,1,3,2,0,2,0, 3
238,1465,817,1,9,5,1,3,2,0,2,0, 3
241,1488,757,1,9,5,1,3,2,0,2,0, 3
239,1484,813,1,8,4,1,3,2,0,2,1, 3
183,1386,784,1,8,4,1,3,2,0,2,1, 3
205,1373,763,1,8,4,1,3,2,0,2,1, 3
248,1394,798,1,8,4,1,3,2,0,2,0, 3
218,1573,849,1,8,4,1,3,2,0,2,0, 3
213,1424,745,1,8,4,1,3,2,0,2,0, 2
195,1542,876,1,8,4,1,3,2,0,2,0, 2
219,1479,768,1,9,4,1,3,2,0,2,0, 2
165,1581,737,1,9,4,1,3,2,0,2,0, 2
225,1590,803,1,9,5,1,3,2,0,2,0, 2
248,1652,818,1,9,5,1,3,2,0,2,0, 2
170,1700,747,1,9,5,1,3,2,0,2,0, 2
205,1624,749,1,9,4,1,3,2,0,2,1, 2
166,1404,778,1,9,4,1,3,2,0,2,1, 2
229,1615,929,1,9,4,1,3,2,0,2,1, 2
253,1461,868,1,9,4,1,3,2,0,2,0, 2
192,1499,812,1,9,4,1,3,2,0,2,0, 2
236,1596,786,1,9,6,1,3,2,0,2,0, 2
234,1598,883,1,9,5,1,3,2,0,2,0, 2
173,1705,718,1,9,5,1,3,2,0,2,0, 2
228,1581,861,1,9,5,1,3,2,0,2,0, 2
229,1526,802,1,9,5,1,3,2,0,2,0, 2
227,1525,811,1,9,5,1,3,2,0,2,0, 2
189,1682,792,1,9,5,1,3,2,0,2,0, 2
174,1487,892,1,9,5,1,3,2,0,2,1, 2
241,1615,778,1,9,5,1,3,2,0,2,1, 2
168,1644,858,1,9,5,1,3,2,0,2,1, 2
213,1638,865,1,9,5,1,3,2,0,2,0, 2
185,1522,794,1,9,5,1,3,2,0,2,0, 2
179,1613,837,1,9,5,1,3,2,0,2,0, 2
220,1598,810,1,9,5,1,3,2,0,2,0, 2
227,1683,729,1,9,5,1,3,2,0,2,0, 2
189,1661,841,1,9,5,1,3,2,0,2,0, 2
195,1541,826,1,9,5,1,3,2,0,2,0, 2
247,1532,857,1,9,5,1,3,2,0,2,0, 2
179,1648,788,1,9,5,1,3,2,0,2,0, 2
202,1622,769,1,9,5,1,3,2,0,2,1, 2
213,1568,872,1,9,5,1,3,2,0,2,1, 2
189,1633,763,1,9,5,1,3,2,0,2,1, 2
224,1689,848,1,9,5,1,3,2,0,2,0, 2
224,1570,770,1,9,5,1,3,2,0,2,0, 2
233,1592,817,1,9,5,1,3,2,0,2,0, 2
232,1595,809,1,9,5,1,3,2,0,2,0, 2
179,1750,781,1,9,5,1,3,2,0,2,0, 2
182,1680,883,1,9,5,1,3,2,0,2,0, 2
172,1621,751,1,9,5,1,3,2,0,2,0, 2
214,1659,852,1,10,5,1,3,2,0,2,0, 2
221,1579,799,1,9,5,1,3,2,0,2,0, 2
250,1612,826,1,9,5,1,3,2,0,2,1, 2
201,1661,899,1,9,5,1,3,2,0,2,1, 2
151,1649,781,1,9,5,1,3,2,0,2,1, 2
171,1682,879,1,9,5,1,3,2,0,2,0, 2
175,1679,805,1,9,5,1,3,2,0,2,0, 2
237,1651,927,1,9,5,1,3,2,0,2,0, 2
159,1679,893,1,9,5,1,3,2,0,2,0, 2
156,1613,813,1,9,5,1,3,2,0,2,0, 1
148,1766,847,1,9,5,1,3,2,0,2,0, 1
164,1660,838,1,9,5,1,3,2,0,2,0, 1
184,1702,867,1,9,5,1,3,2,0,2,0, 1
273,1772,817,1,10,5,1,3,2,0,2,0, 1
264,1676,773,1,10,5,1,3,2,0,2,1, 1
203,1773,966,1,10,5,1,3,2,0,2,1, 1
223,1726,885,2,10,5,1,3,2,0,2,1, 1
206,1623,907,2,10,5,1,3,2,0,2,0, 1
180,1765,855,2,10,6,1,3,2,0,2,0, 1
179,1749,921,2,10,5,1,3,2,0,2,0, 1
240,1782,905,1,10,5,1,3,2,0,2,0, 1
215,1642,962,1,10,5,1,3,2,0,2,0, 1
170,1754,929,1,10,5,1,3,2,0,2,0, 1
176,1691,872,1,10,5,1,3,2,0,2,0, 1
250,1752,936,1,10,5,1,3,2,0,2,0, 1
276,1753,974,1,10,5,1,3,2,0,2,0, 1
178,1669,857,1,10,5,1,3,2,0,2,1, 1
192,1791,917,1,10,5,1,3,2,0,2,1, 1
220,1674,816,1,10,5,1,3,2,0,2,1, 1
203,1765,839,1,10,5,1,3,2,0,2,0, 1
173,1751,923,1,10,5,1,3,2,0,2,0, 1
271,1698,863,1,10,5,1,3,2,0,2,0, 1
239,1690,900,1,10,5,1,3,2,0,2,0, 1
158,1755,836,1,9,5,1,3,2,0,2,0, 1
169,1768,874,2,9,5,1,3,2,0,2,0, 1
194,1706,849,1,9,5,1,3,2,0,2,0, 1
180,1732,804,1,9,5,1,3,2,0,2,0, 1
253,1796,928,1,9,5,1,3,2,0,2,0, 1
173,1681,911,1,9,5,1,3,2,0,2,1, 1
170,1807,977,1,9,5,1,3,2,0,2,1, 1
153,1713,973,1,9,5,1,3,2,0,2,1, 1
282,1712,896,1,9,5,1,3,2,0,2,0, 1
261,1745,943,1,10,5,1,3,2,0,2,0, 1
212,1804,948,1,10,5,1,3,2,0,2,0, 1
196,1805,828,2,10,5,1,3,2,0,2,0, 1
204,1694,940,2,10,5,1,3,2,0,2,0, 1
234,1785,885,2,10,5,1,3,2,0,2,0, 1
178,1674,933,2,10,5,1,3,2,0,2,0, 1
217,1800,871,2,10,5,1,3,2,0,2,0, 1
216,1773,826,2,10,5,1,3,2,0,2,0, 1
163,1805,811,2,10,5,1,3,2,0,2,1, 1
228,1753,872,2,10,5,1,3,2,0,2,1, 1
206,1793,1032,2,10,5,1,3,2,0,2,1, 1
244,1824,924,2,10,5,1,3,2,0,2,0, 1
161,1848,932,2,10,5,1,3,2,0,2,0, 1
157,1793,937,2,10,6,1,3,2,0,2,0, 1
247,1812,810,1,10,5,1,3,2,0,2,0, 1
126,1810,935,1,10,5,1,3,2,0,2,0, 1
162,1747,961,1,10,5,1,3,2,0,2,0, 1
170,1777,999,2,10,5,1,3,2,0,2,0, 1
126,1853,953,1,10,5,1,3,2,0,2,0, 1
226,1815,1007,1,10,5,1,3,2,0,2,0, 1
186,1825,981,1,10,5,1,3,2,0,2,1, 1
220,1772,1025,1,10,5,1,3,2,0,2,1, 1
235,1808,934,1,10,5,1,3,2,0,2,1, 1
129,1836,984,1,10,5,1,3,2,0,2,0, 1
244,1793,903,1,10,5,1,3,2,0,2,0, 1
173,1792,854,1,10,5,1,3,2,0,2,0, 1
260,1844,963,1,10,5,1,3,2,0,2,0, 1
208,1898,878,1,10,5,1,3,2,0,2,0, 1
188,1867,953,1,10,5,1,3,2,0,2,0, 1
234,1763,1013,1,10,5,1,3,2,0,2,0, 1
165,1829,902,1,10,5,1,3,2,0,2,0, 1
213,1737,891,1,10,5,1,3,2,0,2,0, 1
167,1828,975,1,10,5,1,3,2,0,2,1, 1
184,1759,983,1,10,5,1,3,2,0,2,1, 1
236,1850,950,1,10,5,1,3,2,0,2,1, 1
212,1808,972,1,10,5,1,3,2,0,2,0, 1
187,1851,922,1,10,5,1,3,2,0,2,0, 1
225,1861,865,1,10,5,1,3,2,0,2,0, 1
262,1788,1004,1,10,5,1,3,2,0,2,0, 1
178,1855,1014,1,10,5,1,3,2,0,2,0, 1
155,1817,848,1,10,5,1,3,2,0,2,0, 1
197,1790,966,1,10,6,1,3,2,0,2,0, 1
191,1837,953,1,10,6,1,3,2,0,2,0, 1
170,1879,1015,1,10,6,1,3,2,0,2,0, 1
182,1815,1015,1,10,6,1,3,2,0,2,1, 1
148,1785,988,1,10,6,1,3,2,0,2,1, 1
158,1827,946,1,10,6,1,3,2,0,2,1, 1
242,1773,973,1,10,6,1,3,2,0,2,1, 1
143,1865,998,1,10,6,1,3,2,0,2,1, 1
130,1857,933,1,10,6,1,3,2,0,2,0, 1
217,1883,941,1,10,6,1,3,2,0,2,0, 1
269,1832,1012,1,10,5,1,3,2,0,2,0, 1
257,1852,915,1,10,5,1,3,2,0,2,0, 1
290,1906,1003,1,10,5,1,3,2,0,2,0, 1
218,1839,1003,1,10,5,1,3,2,0,2,0, 1
196,1905,914,1,10,5,1,3,2,0,2,0, 1
171,1872,1015,1,10,5,1,3,2,0,2,0, 1
178,1885,925,1,10,5,1,3,2,0,2,0, 1
229,1847,1013,1,10,5,1,3,2,0,2,1, 1
153,1821,1050,1,10,5,1,3,2,0,2,1, 1
195,1836,1041,1,10,5,1,3,2,0,2,1, 1
304,1916,974,1,10,5,1,3,2,0,2,0, 1
245,1852,998,1,10,5,1,3,2,0,2,0, 1
217,1891,932,1,10,5,1,3,2,0,2,0, 1
229,1851,1019,2,10,5,1,3,2,0,2,0, 1
189,1897,914,2,10,5,1,3,2,0,2,0, 1
206,1844,1005,2,10,5,1,3,2,0,2,0, 1
196,1838,1039,2,10,6,1,3,2,0,2,0, 1
328,1898,973,2,10,6,1,3,2,0,2,0, 1
259,1834,919,2,10,6,1,3,2,0,2,0, 1
222,1846,894,2,10,5,1,3,2,0,2,1, 1
193,1918,879,2,10,5,1,3,2,0,2,1, 1
258,1855,988,2,10,5,1,3,2,0,2,1, 1
209,1904,999,2,10,5,1,3,2,0,2,0, 1
202,1877,938,2,10,5,1,3,2,0,2,0, 1
297,1907,1041,2,10,5,1,3,2,0,2,0, 1
295,1884,888,2,10,5,1,3,2,0,2,0, 1
238,1844,885,2,10,5,1,3,2,0,2,0, 1
205,1883,988,2,10,6,1,3,2,0,2,0, 1
240,1868,957,2,10,6,1,3,2,0,2,0, 1
249,1884,943,2,10,6,1,3,2,0,2,0, 0
258,1867,934,2,10,5,1,3,2,0,2,0, 0
202,1855,1007,2,10,5,1,3,2,0,2,1, 0
215,1906,972,2,10,5,1,3,2,0,2,1, 0
228,1855,1017,2,10,5,1,3,2,0,2,1, 0
238,1853,1028,2,10,5,1,3,2,0,2,0, 1
217,1829,1026,2,10,5,1,3,2,0,2,0, 0
178,1879,971,2,10,5,1,3,2,0,2,0, 0
209,1839,1018,2,10,5,1,3,2,0,2,0, 0
185,1827,964,2,10,5,1,3,2,0,2,0, 0
267,1841,921,2,10,5,1,3,2,0,2,0, 0
237,1830,1006,2,10,5,1,3,2,0,2,0, 0
211,1915,974,2,10,5,1,3,2,0,2,0, 0
237,1865,1039,2,10,5,1,3,2,0,2,0, 0
212,1891,977,2,10,5,1,3,2,0,2,1, 0
263,1899,1017,2,10,5,1,3,2,0,2,1, 0
257,1880,960,2,10,5,1,3,2,0,2,1, 0
203,1847,944,2,10,5,1,4,2,0,2,0, 0
289,1903,952,2,10,5,1,4,2,0,2,0, 0
206,1808,1068,2,10,5,1,4,2,0,2,0, 0
210,1828,1013,2,10,5,1,4,2,0,2,0, 0
214,1927,1070,2,10,5,1,4,2,0,2,0, 0
188,1873,1062,2,10,6,1,4,2,0,2,0, 0
292,1834,1021,2,10,6,1,4,2,0,2,0, 0
235,1907,1020,2,10,6,1,4,2,0,2,0, 0
163,1850,1009,2,10,6,1,4,2,0,2,0, 0
224,1892,1022,2,10,6,1,4,2,0,2,1, 0
232,1846,1007,2,10,6,1,4,2,0,2,1, 0
196,1820,1068,2,10,6,1,4,2,0,2,1, 0
295,1901,1011,2,10,6,1,4,2,0,2,1, 0
265,1841,1039,2,10,6,1,4,2,0,2,1, 0
276,1893,1077,2,10,6,1,4,2,0,2,1, 0
264,1872,1016,2,10,6,1,4,2,0,2,1, 0
245,1779,1067,2,10,6,1,4,2,0,2,1, 0
283,1929,974,2,10,6,1,4,2,0,2,1, 0
272,1916,1047,2,10,6,1,4,2,0,2,1, 0
290,1918,948,2,10,6,1,4,2,0,2,1, 0
335,1884,1118,2,11,6,1,4,2,0,2,1, 0
254,1939,1020,2,10,6,1,4,2,0,2,1, 0
